도시코드,도시명,측정장소코드,측정장소명,측정망코드,측정망구분,측정일자,이산화황측정값(ppm),이산화질소측정값(ppm),일산화탄소측정값(ppm),오존측정값(ppm),PM10측정값(㎍/㎥),PM25측정값(㎍/㎥)
26,양주시,131562,고읍,1,도시대기,202402,0.0033,0.0167,0.41,0.0229,33,23
31,양평군,131622,양평읍,1,도시대기,202402,0.0012,0.013,0.45,0.0266,34,25
1,수원시,131119,호매실,1,도시대기,202402,0.0015,0.017,0.45,0.0256,30,20
15,시흥시,131233,대야동,1,도시대기,202402,0.0033,,0.45,0.023,33,26
15,시흥시,131234,목감동,1,도시대기,202402,0.0042,0.0238,0.39,0.0236,40,25
15,시흥시,131237,배곧동,1,도시대기,202402,0.0032,0.0241,0.48,0.0217,40,28
9,안산시,131194,원곡동,1,도시대기,202402,0.0022,0.0245,0.54,0.0199,40,
15,시흥시,131232,시화산단,1,도시대기,202402,0.0023,0.0119,0.6,0.0241,44,24
15,시흥시,131235,장현동,1,도시대기,202402,0.0036,0.0214,0.44,0.0218,35,21
15,시흥시,131231,정왕동,1,도시대기,202402,0.0037,0.0245,0.42,0.0222,34,25
13,남양주시,131244,화도읍,1,도시대기,202402,0.0017,0.0196,0.37,0.0236,32,21
23,김포시,131471,사우동,1,도시대기,202402,0.003,0.0218,0.5,0.0249,34,23
23,김포시,131473,월곶면,1,도시대기,202402,0.0034,0.0115,0.54,0.0291,34,27
23,김포시,131475,한강로,2,도로변,202402,0.003,0.0192,0.44,0.0259,39,25
23,김포시,131474,한강신도시,1,도시대기,202402,0.0027,0.0188,0.44,0.0313,37,29
13,남양주시,131245,경춘로,2,도로변,202402,0.002,0.0267,0.56,0.0197,40,25
8,동두천시,131571,보산동,1,도시대기,202402,0.0024,0.0148,0.42,0.0261,27,17
30,가평군,131611,가평,1,도시대기,202402,0.0015,,0.46,0.0192,26,18
30,가평군,131612,설악면,1,도시대기,202402,0.0016,0.0126,0.58,0.0254,31,22
10,고양시,131383,백마로,2,도로변,202402,0.0038,0.0228,0.37,0.0257,41,26
10,고양시,131384,신원동,1,도시대기,202402,0.0043,0.0157,0.44,0.0233,36,
11,과천시,131202,과천동,1,도시대기,202402,0.0017,0.021,0.64,0.0206,35,23
22,안성시,131581,봉산동,1,도시대기,202402,0.0016,0.0146,0.42,0.0272,37,24
22,안성시,131584,죽산면,1,도시대기,202402,0.0013,0.0137,0.42,0.0232,40,28
31,양평군,131621,용문면,1,도시대기,202402,0.0021,0.009,0.35,0.0265,27,19
28,여주시,131592,대신면,1,도시대기,202402,0.0036,0.0113,0.41,0.0243,30,25
10,고양시,131385,주엽동,1,도시대기,202402,0.0042,0.0175,0.35,0.0273,31,28
10,고양시,131381,행신동,1,도시대기,202402,0.0038,0.0183,0.44,0.0262,31,21
11,과천시,131201,별양동,1,도시대기,202402,0.0013,0.0226,0.48,0.0215,34,23
13,남양주시,131241,금곡동,1,도시대기,202402,0.0019,0.019,0.37,0.0233,28,21
6,광명시,131161,철산동,1,도시대기,202402,0.0013,0.0211,0.53,0.0269,37,23
25,광주시,131392,경안동,1,도시대기,202402,0.0009,0.0216,0.45,0.0217,37,24
25,광주시,131395,곤지암,1,도시대기,202402,0.0009,0.0159,0.47,0.0228,38,24
25,광주시,131394,오포1동,1,도시대기,202402,0.001,0.018,0.45,0.024,33,22
13,남양주시,131242,오남읍,1,도시대기,202402,0.0016,0.013,0.38,0.0305,36,22
13,남양주시,131246,와부읍,1,도시대기,202402,0.0019,0.0142,0.36,0.0303,29,21
12,구리시,131211,교문동,1,도시대기,202402,0.0027,0.0148,0.36,0.0215,31,20
12,구리시,131212,동구동,1,도시대기,202402,0.0023,0.0184,0.38,0.0178,29,21
16,군포시,131501,당동,1,도시대기,202402,0.003,0.0284,0.53,0.0235,36,25
16,군포시,131502,산본동,1,도시대기,202402,0.003,0.0212,0.47,0.0237,32,22
23,김포시,131472,고촌읍,1,도시대기,202402,0.0034,0.0128,0.4,0.0264,32,26
13,남양주시,131247,진접읍,1,도시대기,202402,0.0016,0.0145,0.36,0.0309,32,18
15,시흥시,131236,서해안로,2,도로변,202402,0.0025,0.0229,0.66,0.0225,37,23
9,안산시,131191,고잔동,1,도시대기,202402,0.0024,0.024,0.48,0.0229,37,24
1,수원시,131115,천천동,1,도시대기,202402,0.0016,0.0284,0.47,0.0218,33,23
2,성남시,131126,복정동,1,도시대기,202402,0.0022,0.0202,0.43,0.0259,32,21
1,수원시,131114,영통동,1,도시대기,202402,0.0018,0.022,0.54,0.0231,33,23
9,안산시,131198,중앙대로,2,도로변,202402,0.0026,0.0282,0.51,0.0192,37,26
7,평택시,131345,청북읍,1,도시대기,202402,0.0027,0.0136,0.35,0.0296,35,27
24,화성시,131556,새솔동,1,도시대기,202402,0.0032,,0.47,0.0238,38,25
14,오산시,131532,금암로,2,도로변,202402,0.0024,0.0222,0.46,0.0228,41,24
19,용인시,131413,기흥,1,도시대기,202402,0.0013,0.0196,0.48,0.0247,34,22
19,용인시,131416,이동읍,1,도시대기,202402,0.0011,0.0148,0.42,0.0251,35,25
7,평택시,131341,비전동,1,도시대기,202402,,0.0159,0.31,0.0257,40,30
10,고양시,131382,식사동,1,도시대기,202402,0.0041,0.0173,0.37,0.0285,34,21
28,여주시,131593,가남읍,1,도시대기,202402,0.003,0.014,0.39,0.021,40,30
26,양주시,131561,백석읍,1,도시대기,202402,0.0028,0.0161,0.43,0.0288,31,22
19,용인시,131412,수지,1,도시대기,202402,0.0011,0.0203,0.48,0.0237,37,25
19,용인시,131414,중부대로,2,도로변,202402,0.0014,0.0256,0.52,0.0221,33,27
17,의왕시,131223,고천동,1,도시대기,202402,0.0012,0.0202,0.46,0.0238,35,23
17,의왕시,131222,부곡3동,1,도시대기,202402,0.0016,0.0287,0.43,0.0238,33,22
3,의정부시,131133,송산3동,1,도시대기,202402,0.0025,0.0211,0.38,0.0224,30,18
3,의정부시,131132,의정부1동,1,도시대기,202402,0.0028,0.0204,0.46,0.0252,33,24
3,의정부시,131131,의정부동,1,도시대기,202402,0.0033,0.0222,0.5,0.0274,32,22
21,이천시,131444,부발읍,1,도시대기,202402,0.0032,0.0159,0.44,0.0248,36,28
21,이천시,131443,장호원읍,1,도시대기,202402,0.0031,0.0112,0.46,0.027,32,21
21,이천시,131442,창전동,1,도시대기,202402,0.0037,0.0171,0.47,0.0252,29,21
20,파주시,131371,금촌동,1,도시대기,202402,0.0015,0.0174,0.59,0.025,37,28
20,파주시,131372,운정,1,도시대기,202402,0.0015,0.0186,0.49,0.0235,37,
20,파주시,131374,파주읍,1,도시대기,202402,0.0015,0.0095,0.36,0.0298,31,21
7,평택시,131346,고덕동,1,도시대기,202402,0.0024,0.0171,0.32,0.0261,34,25
24,화성시,131551,남양읍,1,도시대기,202402,0.0029,0.0179,0.34,0.024,34,24
24,화성시,131557,봉담읍,1,도시대기,202402,0.0036,0.0194,0.42,0.0237,33,26
24,화성시,131558,서신면,1,도시대기,202402,0.0032,0.0106,0.37,0.0314,36,26
24,화성시,131554,우정읍,1,도시대기,202402,0.0037,0.0136,0.41,0.0281,35,26
24,화성시,131555,청계동,1,도시대기,202402,0.0037,0.0135,0.36,0.0344,29,22
6,광명시,131163,소하동,1,도시대기,202402,0.0014,0.021,0.52,0.0264,39,25
13,남양주시,131243,별내동,1,도시대기,202402,0.0016,0.0211,0.37,0.0244,31,20
24,화성시,131552,향남읍,1,도시대기,202402,0.0033,0.0148,0.37,0.0258,35,26
29,연천군,131602,전곡,1,도시대기,202402,0.0013,0.0094,0.39,0.0263,31,23
14,오산시,131531,오산동,1,도시대기,202402,0.0024,0.0234,0.43,0.0251,34,24
19,용인시,131411,김량장동,1,도시대기,202402,0.0013,0.0213,0.5,0.0198,39,28
19,용인시,131415,모현읍,1,도시대기,202402,0.001,0.0139,0.49,0.0245,39,24
19,용인시,131417,백암면,1,도시대기,202402,0.0009,0.0106,0.39,0.026,37,27
1,수원시,131117,고색동,1,도시대기,202402,0.0014,0.0244,0.53,0.0216,39,24
1,수원시,131112,인계동,1,도시대기,202402,0.0016,0.0263,0.52,0.0224,35,26
9,안산시,131195,부곡동,1,도시대기,202402,0.0027,0.0268,0.5,0.0209,36,21
9,안산시,131192,원시동,1,도시대기,202402,0.0037,0.0212,0.41,0.0223,46,28
9,안산시,131197,호수동,1,도시대기,202402,0.0025,0.0225,0.41,0.0241,36,21
22,안성시,131583,공도읍,1,도시대기,202402,0.0021,0.0156,0.46,0.0257,43,29
4,안양시,131142,부림동,1,도시대기,202402,0.003,0.0232,0.43,0.0224,36,21
24,화성시,131553,동탄,1,도시대기,202402,0.0036,0.0173,0.4,0.0273,33,25
7,평택시,131344,송북동,1,도시대기,202402,0.0034,0.0203,0.45,0.0227,43,25
7,평택시,131342,안중,1,도시대기,202402,0.0022,0.0138,0.34,0.0296,37,29
7,평택시,131343,평택항,1,도시대기,202402,0.0028,0.0163,0.37,0.0294,38,25
27,포천시,131453,선단동,1,도시대기,202402,0.0029,0.0163,0.43,0.0251,29,23
27,포천시,131454,일동면,1,도시대기,202402,0.0023,0.008,0.4,0.0321,25,21
18,하남시,131542,미사,1,도시대기,202402,0.002,0.0174,0.41,0.026,33,19
18,하남시,131541,신장동,1,도시대기,202402,0.0022,0.0206,0.38,0.0223,29,23
9,안산시,131196,대부동,1,도시대기,202402,0.0027,0.0134,0.38,0.0322,28,22
9,안산시,131193,본오동,1,도시대기,202402,0.0021,0.0211,0.48,0.0233,38,21
5,부천시,831152,내동,1,도시대기,202402,0.0025,0.0284,0.54,0.0188,40,26
5,부천시,831151,소사본동,1,도시대기,202402,0.0035,0.0233,0.54,0.023,38,21
5,부천시,831155,송내대로,2,도로변,202402,0.003,0.0264,0.49,0.0193,41,21
5,부천시,831154,오정동,1,도시대기,202402,0.0019,0.0213,0.48,0.023,35,23
1,수원시,131113,광교동,1,도시대기,202402,0.0019,0.0218,0.44,0.0267,38,27
2,성남시,131126,복정동,1,도시대기,202401,0.0023,0.0246,0.48,0.0187,35,23
2,성남시,131129,상대원동,1,도시대기,202401,0.0021,0.0276,0.5,0.0163,32,21
2,성남시,131125,성남대로,2,도로변,202401,0.0032,0.0346,0.7,0.0117,39,25
2,성남시,131124,수내동,1,도시대기,202401,0.0017,0.0279,0.58,0.0162,35,26
2,성남시,131128,운중동,1,도시대기,202401,0.0015,0.0234,0.46,0.0185,38,23
2,성남시,131123,정자동,1,도시대기,202401,0.0017,0.024,0.55,0.0186,36,24
28,여주시,131591,중앙동,1,도시대기,202401,0.0031,0.0201,0.55,0.0149,38,30
4,안양시,131145,안양2동,1,도시대기,202401,0.003,0.0251,0.58,0.017,40,26
4,안양시,131141,안양8동,1,도시대기,202401,0.0026,0.0219,0.45,0.0191,34,26
4,안양시,131144,호계3동,1,도시대기,202401,0.0033,0.0225,0.51,0.0159,37,24
26,양주시,131562,고읍,1,도시대기,202401,0.0031,0.0222,0.45,0.0169,39,28
26,양주시,131561,백석읍,1,도시대기,202401,0.0029,0.017,0.46,0.0206,37,27
31,양평군,131622,양평읍,1,도시대기,202401,0.0021,0.0167,0.59,0.0196,40,30
1,수원시,131119,호매실,1,도시대기,202401,0.0019,0.0211,0.48,0.0194,31,19
15,시흥시,131233,대야동,1,도시대기,202401,0.0038,0.0249,0.53,0.0192,38,26
15,시흥시,131234,목감동,1,도시대기,202401,,0.0304,0.47,0.0155,46,27
15,시흥시,131237,배곧동,1,도시대기,202401,0.003,0.0279,0.51,0.0167,44,29
15,시흥시,131236,서해안로,2,도로변,202401,0.0044,0.0237,0.74,0.0195,41,25
9,안산시,131194,원곡동,1,도시대기,202401,0.0026,0.0299,0.55,0.0143,43,
9,안산시,131192,원시동,1,도시대기,202401,0.0044,0.0264,0.47,0.0165,50,30
15,시흥시,131232,시화산단,1,도시대기,202401,0.0031,0.0157,0.73,0.0184,45,28
15,시흥시,131235,장현동,1,도시대기,202401,0.0038,0.0256,0.5,0.0157,38,23
15,시흥시,131231,정왕동,1,도시대기,202401,0.0037,0.0279,0.45,0.0174,39,28
9,안산시,131191,고잔동,1,도시대기,202401,0.0028,0.0286,0.55,0.0169,34,26
9,안산시,131196,대부동,1,도시대기,202401,0.0029,0.016,0.41,0.0273,31,23
23,김포시,131471,사우동,1,도시대기,202401,0.0032,0.0251,0.53,0.0201,36,25
23,김포시,131473,월곶면,1,도시대기,202401,0.0035,0.0132,0.63,0.0247,34,27
23,김포시,131475,한강로,2,도로변,202401,0.0031,0.0231,0.48,0.0205,41,27
23,김포시,131474,한강신도시,1,도시대기,202401,0.0048,0.0225,0.51,0.0249,41,30
13,남양주시,131245,경춘로,2,도로변,202401,0.0029,0.0315,0.67,0.0142,47,31
8,동두천시,131571,보산동,1,도시대기,202401,0.0026,0.0187,0.49,0.0192,34,20
30,가평군,131611,가평,1,도시대기,202401,0.0022,0.0112,0.57,0.0171,32,23
30,가평군,131612,설악면,1,도시대기,202401,0.003,0.0154,0.66,0.02,40,28
10,고양시,131383,백마로,2,도로변,202401,0.004,0.0255,0.4,0.0184,44,27
10,고양시,131382,식사동,1,도시대기,202401,0.0054,0.0215,0.44,0.0232,39,25
10,고양시,131384,신원동,1,도시대기,202401,0.0051,0.0176,0.53,,39,
10,고양시,131385,주엽동,1,도시대기,202401,0.0042,0.0207,0.5,0.0218,34,
11,과천시,131202,과천동,1,도시대기,202401,0.0023,0.0243,0.7,0.0159,,26
22,안성시,131581,봉산동,1,도시대기,202401,0.0015,0.0208,0.51,0.0189,42,26
22,안성시,131584,죽산면,1,도시대기,202401,0.0019,0.0173,0.45,0.0185,44,31
31,양평군,131621,용문면,1,도시대기,202401,0.0023,0.0125,0.42,0.0185,35,26
28,여주시,131593,가남읍,1,도시대기,202401,0.0029,0.0179,0.44,0.0154,45,33
28,여주시,131592,대신면,1,도시대기,202401,0.0031,0.0163,0.47,0.017,38,30
10,고양시,131381,행신동,1,도시대기,202401,0.0056,0.0229,0.42,0.0183,33,22
11,과천시,131201,별양동,1,도시대기,202401,0.0018,0.0255,0.51,0.0163,37,24
6,광명시,131163,소하동,1,도시대기,202401,0.0021,0.0248,0.56,0.02,42,26
12,구리시,131211,교문동,1,도시대기,202401,,0.023,0.46,0.0153,35,24
13,남양주시,131241,금곡동,1,도시대기,202401,0.0028,0.0245,0.43,0.0159,34,26
13,남양주시,131243,별내동,1,도시대기,202401,0.0025,0.0258,0.4,0.0176,37,24
6,광명시,131161,철산동,1,도시대기,202401,0.0019,0.0256,0.57,0.0197,41,24
25,광주시,131392,경안동,1,도시대기,202401,0.0016,0.0282,0.54,0.0149,41,26
25,광주시,131395,곤지암,1,도시대기,202401,0.0015,0.0215,0.55,0.0151,44,27
13,남양주시,131246,와부읍,1,도시대기,202401,0.0024,0.0198,0.42,0.0214,34,23
12,구리시,131212,동구동,1,도시대기,202401,0.0026,0.0216,0.44,0.0141,36,25
16,군포시,131501,당동,1,도시대기,202401,0.0034,0.0316,0.58,0.0187,38,25
23,김포시,131472,고촌읍,1,도시대기,202401,0.0036,0.0147,0.43,0.0214,35,28
13,남양주시,131247,진접읍,1,도시대기,202401,0.0025,0.0196,0.46,0.0217,39,21
5,부천시,831154,오정동,1,도시대기,202401,0.0022,0.0246,0.56,0.0181,38,25
1,수원시,131116,경수대로,2,도로변,202401,0.0018,0.0352,0.59,0.0123,38,27
1,수원시,131112,인계동,1,도시대기,202401,0.0019,0.0277,0.61,0.0165,37,27
4,안양시,131142,부림동,1,도시대기,202401,0.003,0.0271,0.48,0.0167,38,22
27,포천시,131454,일동면,1,도시대기,202401,0.0026,0.0104,0.46,0.0269,32,25
19,용인시,131411,김량장동,1,도시대기,202401,0.0016,0.026,0.58,0.0134,41,31
21,이천시,131443,장호원읍,1,도시대기,202401,0.003,0.0154,0.49,0.0187,38,25
20,파주시,131374,파주읍,1,도시대기,202401,0.002,0.0137,0.37,0.0225,36,24
29,연천군,131601,연천,1,도시대기,202401,0.0021,0.0089,0.47,0.0221,35,20
19,용인시,131412,수지,1,도시대기,202401,0.0015,0.0245,0.54,0.0177,39,25
19,용인시,131416,이동읍,1,도시대기,202401,0.0015,0.0207,0.51,0.0164,41,30
19,용인시,131414,중부대로,2,도로변,202401,0.0016,0.0316,0.56,0.0144,38,28
17,의왕시,131223,고천동,1,도시대기,202401,0.0017,0.0253,0.53,0.0177,35,24
17,의왕시,131222,부곡3동,1,도시대기,202401,0.0019,0.0333,0.47,0.0171,33,24
3,의정부시,131133,송산3동,1,도시대기,202401,0.0026,0.0249,0.43,0.0202,34,22
3,의정부시,131132,의정부1동,1,도시대기,202401,0.0037,0.0245,0.53,0.018,37,27
3,의정부시,131131,의정부동,1,도시대기,202401,0.0034,0.0249,0.5,0.0218,36,25
21,이천시,131444,부발읍,1,도시대기,202401,0.0042,0.0219,0.57,0.0176,43,32
21,이천시,131442,창전동,1,도시대기,202401,,0.022,0.53,0.0184,34,24
20,파주시,131371,금촌동,1,도시대기,202401,0.002,0.0219,0.64,0.0187,40,31
20,파주시,131372,운정,1,도시대기,202401,0.0018,0.0214,0.58,0.0192,,
7,평택시,131346,고덕동,1,도시대기,202401,0.003,0.0228,0.36,0.0195,36,26
7,평택시,131341,비전동,1,도시대기,202401,0.0041,0.0218,0.4,0.0196,41,30
24,화성시,131551,남양읍,1,도시대기,202401,0.0033,0.0226,0.38,0.0218,35,26
24,화성시,131557,봉담읍,1,도시대기,202401,0.0042,0.0234,0.46,0.0174,36,27
24,화성시,131556,새솔동,1,도시대기,202401,0.004,0.0206,0.51,0.0199,39,27
24,화성시,131558,서신면,1,도시대기,202401,0.0034,0.0151,0.42,0.0245,39,28
24,화성시,131554,우정읍,1,도시대기,202401,0.0042,0.0178,0.44,0.0211,37,27
24,화성시,131555,청계동,1,도시대기,202401,0.0038,0.0174,0.38,0.0229,30,22
25,광주시,131394,오포1동,1,도시대기,202401,0.0016,0.0238,0.56,0.0165,39,26
13,남양주시,131242,오남읍,1,도시대기,202401,0.0027,0.0168,0.46,0.0228,43,26
16,군포시,131502,산본동,1,도시대기,202401,0.0042,0.0238,0.5,0.0192,33,22
13,남양주시,131244,화도읍,1,도시대기,202401,0.0025,0.024,0.46,0.0166,41,28
24,화성시,131552,향남읍,1,도시대기,202401,0.0034,0.0203,0.41,0.0186,36,27
29,연천군,131602,전곡,1,도시대기,202401,0.0021,0.012,0.43,0.0219,36,27
14,오산시,131532,금암로,2,도로변,202401,0.0028,0.0269,0.52,0.0165,44,24
14,오산시,131531,오산동,1,도시대기,202401,0.0027,0.0276,0.49,0.0183,35,24
19,용인시,131413,기흥,1,도시대기,202401,0.0017,0.0263,0.5,0.016,38,25
19,용인시,131415,모현읍,1,도시대기,202401,0.0014,0.019,0.49,0.0168,45,27
19,용인시,131417,백암면,1,도시대기,202401,0.0015,0.0151,0.42,0.0184,41,28
1,수원시,131117,고색동,1,도시대기,202401,0.0017,0.0255,0.55,0.0166,40,27
1,수원시,131114,영통동,1,도시대기,202401,0.0017,0.0266,0.59,0.0167,33,22
9,안산시,131195,부곡동,1,도시대기,202401,0.003,0.0327,0.58,0.0144,41,22
9,안산시,131198,중앙대로,2,도로변,202401,0.003,0.0322,0.58,0.014,36,28
9,안산시,131197,호수동,1,도시대기,202401,0.0029,0.028,0.48,0.0178,37,22
22,안성시,131583,공도읍,1,도시대기,202401,0.0023,0.0205,0.51,0.0175,44,32
24,화성시,131553,동탄,1,도시대기,202401,0.0041,0.0165,0.49,0.0201,34,25
7,평택시,131344,송북동,1,도시대기,202401,0.004,0.0255,0.53,0.017,40,26
7,평택시,131342,안중,1,도시대기,202401,0.0031,0.0221,0.44,0.0224,38,29
7,평택시,131345,청북읍,1,도시대기,202401,0.0042,0.0196,0.41,0.0252,36,28
7,평택시,131343,평택항,1,도시대기,202401,0.0035,0.0235,0.49,0.0231,40,28
27,포천시,131453,선단동,1,도시대기,202401,0.0031,0.0189,0.52,0.0193,39,30
18,하남시,131542,미사,1,도시대기,202401,0.0023,0.0245,0.48,0.0185,38,22
18,하남시,131541,신장동,1,도시대기,202401,0.0027,0.0272,0.45,0.0162,34,26
9,안산시,131193,본오동,1,도시대기,202401,0.0024,0.0242,0.55,0.0166,41,24
5,부천시,831152,내동,1,도시대기,202401,0.0026,0.0309,0.58,0.0176,43,29
5,부천시,831151,소사본동,1,도시대기,202401,0.003,0.0262,0.6,0.0177,41,25
5,부천시,831155,송내대로,2,도로변,202401,0.0033,0.0272,0.58,0.0162,47,24
1,수원시,131113,광교동,1,도시대기,202401,0.0022,0.0251,0.52,0.0201,38,28
1,수원시,131111,신풍동,1,도시대기,202401,0.0018,0.0256,0.48,0.0173,30,25
1,수원시,131115,천천동,1,도시대기,202401,0.0019,0.0305,0.44,0.0179,,
5,부천시,831153,중2동,1,도시대기,202401,0.002,0.0272,0.61,0.0196,38,26
2,성남시,131121,단대동,1,도시대기,202401,0.0016,0.0251,0.47,0.0177,35,26
2,성남시,131120,대왕판교로,2,도로변,202401,0.0036,0.0362,0.81,0.0087,37,22
13,남양주시,131244,화도읍,1,도시대기,202312,,,,,,
23,김포시,131471,사우동,1,도시대기,202312,0.0033,0.0244,0.53,0.0204,38,23
23,김포시,131473,월곶면,1,도시대기,202312,0.003,0.0141,0.62,0.0228,36,25
6,광명시,131161,철산동,1,도시대기,202312,0.0019,0.0265,0.56,0.019,40,21
25,광주시,131392,경안동,1,도시대기,202312,0.002,0.0267,0.56,0.0161,42,23
25,광주시,131395,곤지암,1,도시대기,202312,0.0018,0.0203,0.57,0.0155,44,25
25,광주시,131394,오포1동,1,도시대기,202312,0.0019,0.0232,0.57,0.0168,40,23
13,남양주시,131242,오남읍,1,도시대기,202312,0.0027,0.0176,0.44,0.0232,45,23
